Dish Name	Ingredients Used	Price	Time Consumed	Menu Group
FoodB_INHC3	pepper, potato, noodles, paneer	1110.11	11	Non-Veg
FoodB_0P98P	paneer, milk, chicken, garlic	695.84	33	Beverage
FoodB_4A9F2	cheese, egg, lentils, carrot	301.02	7	Main Course
FoodB_6REBB	pepper, cheese, broccoli, cream	1007.24	17	Dessert
FoodB_8EYD3	garlic, lentils, milk, onion	279.32	44	Combo
FoodB_Y5739	pepper, spinach, corn, paneer	642.5	22	Beverage
FoodB_Q63GE	garlic, potato, oregano, broccoli	482.32	40	Dessert
FoodB_GGGLT	flour, butter, cream, capsicum	670.01	36	Non-Veg
FoodB_GKF8J	onion, pepper, tomato, fish	388.04	36	Beverage
FoodB_78GWV	beef, cheese, potato, capsicum	1088.5	30	Main Course
FoodB_SXYHM	corn, milk, rice, pepper	737.94	13	Beverage
FoodB_IS4CP	yogurt, fish, pepper, rice	668.02	25	Starter
FoodB_FVC3A	cheese, chicken, rice, onion	1100.11	13	Dessert
FoodB_KEXVO	pepper, butter, milk, corn	909.8	14	Dessert
FoodB_D9O3Y	fish, flour, lentils, rice	664.54	22	Main Course
FoodB_ORBKA	carrot, potato, spinach, butter	850.77	14	Starter
FoodB_Q1FJ7	spinach, tomato, potato, egg	548.69	15	Dessert
FoodB_3SED3	onion, cream, lentils, tomato	368.58	43	Main Course
FoodB_CE75H	beef, noodles, capsicum, mushroom	869.02	38	Starter
FoodB_A44CK	mushroom, milk, fish, tomato	614.59	14	Non-Veg
FoodB_9OOPF	cheese, butter, egg, mushroom	213.95	21	Non-Veg
FoodB_MRIVC	paneer, oregano, garlic, capsicum	410.34	21	Veg
FoodB_BG95M	flour, tomato, corn, egg	334.76	40	Veg
FoodB_1SA3Q	capsicum, flour, noodles, butter	587.6	31	Combo
FoodB_SQERX	potato, garlic, paneer, spinach	708.77	5	Combo
FoodB_YUN38	carrot, mushroom, butter, tomato	582.35	41	Beverage
FoodB_JVLMH	capsicum, chicken, rice, noodles	307.68	12	Dessert
FoodB_84S3V	garlic, cheese, lentils, chicken	181.07	11	Main Course
FoodB_SFPL7	onion, tomato, cream, fish	1045.96	43	Dessert
FoodB_BAGX5	cheese, chicken, basil, fish	827.36	44	Non-Veg
FoodB_6PGFQ	butter, spinach, basil, corn	942.62	41	Starter
FoodB_L8C8E	paneer, yogurt, egg, flour	385.04	27	Non-Veg
FoodB_62BE1	basil, rice, paneer, onion	322.74	10	Combo
FoodB_F2ZYT	beef, capsicum, carrot, rice	702.18	25	Non-Veg
FoodB_2UDKG	broccoli, potato, tomato, milk	277.33	23	Non-Veg
FoodB_0PAVI	egg, noodles, carrot, broccoli	383.17	19	Combo
FoodB_XH8HB	spinach, beef, rice, butter	1130.79	39	Non-Veg
FoodB_8Y75O	cheese, yogurt, oregano, flour	941.31	5	Starter
FoodB_RPBQ3	beef, carrot, oregano, chicken	969.36	43	Veg
FoodB_E1JNP	fish, corn, cream, chicken	1118.48	27	Beverage
FoodB_O3MGQ	rice, corn, milk, butter	300.27	43	Veg
FoodB_W44RL	onion, chicken, flour, cream	1138.07	42	Beverage
FoodB_2YBGO	broccoli, chicken, oregano, flour	1028.05	32	Beverage
FoodB_JH766	spinach, capsicum, potato, lentils	235.75	39	Beverage
FoodB_M54MR	paneer, capsicum, onion, milk	534.74	17	Beverage
FoodB_GWLSH	pepper, garlic, potato, beef	968.38	37	Veg
FoodB_1DIG4	yogurt, rice, beef, egg	953.41	6	Dessert
FoodB_GSDZ4	potato, garlic, spinach, paneer	202.76	24	Starter
FoodB_I7B5L	tomato, mushroom, broccoli, egg	1112.66	44	Starter
FoodB_HFEHU	butter, potato, mushroom, capsicum	311.36	41	Combo
FoodB_IEUG7	corn, potato, chicken, beef	114.8	43	Dessert
FoodB_J1O6C	carrot, capsicum, oregano, mushroom	445.51	23	Non-Veg
FoodB_89VD7	egg, paneer, cream, tomato	344.74	15	Combo
FoodB_YKGI6	butter, chicken, mushroom, garlic	102.39	44	Beverage
FoodB_DS8LL	fish, butter, beef, egg	579.75	43	Starter
FoodB_5MBC2	cream, lentils, butter, beef	305.83	30	Dessert
FoodB_1RRZS	rice, cream, beef, corn	431.14	25	Beverage
FoodB_UUR8S	chicken, cheese, paneer, carrot	599.76	26	Veg
FoodB_4EXY1	milk, butter, lentils, capsicum	545.07	27	Main Course
FoodB_RCUV0	garlic, oregano, egg, fish	906.96	19	Non-Veg
FoodB_S33WF	cheese, cream, onion, tomato	205.7	5	Beverage
FoodB_4PBZW	flour, oregano, carrot, pepper	748.21	32	Main Course
FoodB_5HNST	flour, potato, cream, yogurt	398.79	15	Non-Veg
FoodB_USZ2O	flour, mushroom, cheese, garlic	933.52	18	Veg
FoodB_OIGHL	cheese, spinach, mushroom, fish	469.74	42	Combo
FoodB_YK2ZX	broccoli, fish, pepper, carrot	1107.83	15	Starter
FoodB_N4NZC	chicken, butter, yogurt, flour	1119.1	38	Main Course
FoodB_BWOWW	mushroom, flour, rice, potato	559.61	43	Dessert
FoodB_SQUXF	cheese, mushroom, potato, milk	398.95	14	Starter
FoodB_IP0SO	onion, noodles, beef, yogurt	841.82	32	Beverage
FoodB_OM1V5	capsicum, yogurt, garlic, corn	374.6	31	Starter
FoodB_8H20M	capsicum, cream, lentils, butter	398.64	15	Main Course
FoodB_3B1M5	chicken, onion, oregano, yogurt	405.41	12	Starter
FoodB_KXVCD	corn, mushroom, butter, cheese	676.34	34	Main Course
FoodB_DHBPW	pepper, capsicum, noodles, spinach	1045.76	28	Veg
FoodB_1V8YI	mushroom, milk, broccoli, egg	786.54	43	Main Course
FoodB_K2URE	butter, yogurt, carrot, oregano	132.66	20	Combo
FoodB_1LJID	potato, rice, carrot, cream	597.57	43	Dessert
FoodB_3NB72	cheese, oregano, milk, potato	1152.27	37	Veg
FoodB_MSXTD	lentils, yogurt, beef, oregano	390.83	13	Starter
FoodB_J0YPJ	cheese, basil, tomato, paneer	691.09	35	Main Course
FoodB_F8VCW	paneer, lentils, flour, milk	302.58	13	Main Course
FoodB_NP0MT	noodles, milk, oregano, egg	773.52	23	Veg
FoodB_FUJHZ	chicken, lentils, basil, fish	532.6	20	Combo
FoodB_MYU0E	tomato, mushroom, oregano, capsicum	253.25	15	Beverage
FoodB_UZPWF	tomato, cheese, butter, noodles	832.73	22	Beverage
FoodB_6ICFB	chicken, paneer, basil, fish	993.66	44	Beverage
FoodB_6NCW5	pepper, rice, yogurt, carrot	964.47	8	Beverage
FoodB_0SMW7	paneer, garlic, basil, fish	1127.72	22	Main Course
FoodB_0ACZK	capsicum, broccoli, onion, noodles	372.36	20	Combo
FoodB_WVAD8	chicken, capsicum, corn, onion	539.37	10	Dessert
FoodB_E54PH	basil, chicken, flour, egg	209.01	8	Non-Veg
FoodB_LKHS6	noodles, cream, potato, egg	566.15	20	Starter
FoodB_SNULO	potato, garlic, pepper, flour	642.86	32	Beverage
FoodB_WN8Y8	lentils, fish, onion, potato	733.21	10	Dessert
FoodB_2PJMO	yogurt, capsicum, onion, beef	269.91	44	Combo
FoodB_RKDX4	rice, noodles, flour, garlic	669.32	13	Dessert
FoodB_ZJA0S	potato, spinach, mushroom, beef	908.77	38	Combo
FoodB_4UJ9T	noodles, basil, onion, lentils	461.59	19	Non-Veg
FoodB_L34CJ	spinach, lentils, corn, butter	745.27	26	Beverage
FoodB_XLUMI	basil, lentils, cream, spinach	891.13	37	Dessert
FoodB_7QD0Q	fish, cheese, yogurt, capsicum	528.19	7	Veg
FoodB_5P4EP	fish, beef, capsicum, spinach	1142.63	37	Dessert
FoodB_FICXG	cheese, basil, tomato, butter	268.37	24	Dessert
FoodB_1X5RZ	paneer, garlic, basil, corn	190.96	33	Combo
FoodB_BKADD	basil, egg, rice, fish	484.65	10	Veg
FoodB_IGN01	oregano, lentils, cheese, beef	1058.08	10	Main Course
FoodB_KGLVF	butter, corn, fish, mushroom	654.55	34	Main Course
FoodB_YYUH9	noodles, chicken, garlic, lentils	988.33	15	Dessert
FoodB_30X5Z	rice, broccoli, butter, carrot	1065.63	33	Starter
FoodB_5V2M1	chicken, corn, basil, carrot	1161.57	13	Main Course
FoodB_HKG8P	chicken, pepper, spinach, egg	1164.38	41	Veg
FoodB_SFU9R	fish, tomato, cheese, spinach	975.77	7	Dessert
FoodB_GHEP3	broccoli, paneer, fish, basil	397.92	30	Dessert
FoodB_L1IHW	carrot, onion, garlic, mushroom	384.58	38	Main Course
FoodB_UIBZV	milk, spinach, tomato, yogurt	910.81	35	Beverage
FoodB_DCOLC	tomato, beef, corn, broccoli	235.12	40	Starter
FoodB_MJSY3	capsicum, spinach, tomato, corn	962.51	19	Non-Veg
FoodB_FEY09	chicken, butter, tomato, milk	372.12	17	Non-Veg
FoodB_OVKN2	paneer, basil, carrot, rice	900.01	7	Beverage
FoodB_UJDTS	noodles, mushroom, milk, pepper	1173.64	20	Combo
FoodB_J7Y8S	egg, flour, yogurt, cheese	1167.41	40	Starter
FoodB_4H56R	spinach, lentils, carrot, flour	326.33	33	Non-Veg
FoodB_AABX3	cream, fish, carrot, noodles	960.7	15	Non-Veg
FoodB_NMZCA	cream, flour, chicken, tomato	1174.07	31	Starter
FoodB_Z3SLD	yogurt, chicken, rice, basil	942.67	15	Combo
FoodB_6YZUT	corn, noodles, cheese, yogurt	993.3	42	Dessert
FoodB_OCKOH	chicken, butter, onion, fish	212.85	21	Beverage
FoodB_0KVRC	cheese, milk, capsicum, fish	1120.74	42	Beverage
FoodB_2BGRV	tomato, pepper, basil, butter	865.93	34	Main Course
FoodB_JMNQH	egg, flour, butter, basil	988.23	45	Combo
FoodB_GHLSM	yogurt, noodles, egg, basil	1096.43	24	Main Course
FoodB_5CMHE	capsicum, yogurt, beef, lentils	1039.27	11	Dessert
FoodB_EEM50	chicken, paneer, capsicum, mushroom	1076.87	10	Combo
FoodB_IV3EX	broccoli, pepper, capsicum, noodles	1005.36	20	Dessert
FoodB_1MRKI	milk, egg, tomato, garlic	264.71	21	Non-Veg
FoodB_GU2T7	garlic, egg, milk, corn	608.22	32	Veg
FoodB_3LAFP	garlic, oregano, rice, cream	545.26	42	Main Course
FoodB_TYYQ2	noodles, beef, rice, milk	1035.94	45	Combo
FoodB_B6OCF	oregano, flour, garlic, pepper	632.44	29	Beverage
FoodB_NF8SI	capsicum, rice, noodles, milk	1131.27	38	Starter
FoodB_SK5GT	chicken, yogurt, corn, cheese	524.82	32	Starter
FoodB_9DEJV	potato, cheese, basil, tomato	903.91	7	Combo
FoodB_KU9M7	lentils, pepper, chicken, cheese	501.39	13	Non-Veg
FoodB_4L0Q8	yogurt, potato, cream, corn	1022.64	16	Combo
FoodB_KI9AF	noodles, milk, onion, basil	741.42	28	Beverage
FoodB_PNUGB	milk, egg, beef, pepper	368.43	11	Combo
FoodB_551FX	butter, milk, mushroom, noodles	507.04	33	Beverage
FoodB_8ZI1U	yogurt, tomato, flour, spinach	400.24	29	Dessert
FoodB_FFR73	paneer, corn, broccoli, mushroom	850.4	12	Starter
FoodB_RSZT8	milk, chicken, garlic, egg	388.75	9	Beverage
FoodB_H6QG2	garlic, onion, egg, cream	865.49	28	Veg
FoodB_IYXNY	cream, rice, mushroom, oregano	941.25	38	Main Course
FoodB_48K81	pepper, capsicum, cheese, onion	362.57	29	Non-Veg
FoodB_G3S16	cheese, broccoli, pepper, butter	187.96	10	Non-Veg
FoodB_EC7VZ	potato, capsicum, garlic, rice	967.7	14	Combo
FoodB_XFZOE	tomato, oregano, fish, potato	552.38	14	Beverage
FoodB_9G4QF	corn, garlic, yogurt, carrot	300.14	18	Starter
FoodB_8M2SE	oregano, mushroom, noodles, capsicum	201.62	9	Starter
FoodB_3Z34D	rice, yogurt, basil, pepper	1153.07	15	Main Course
FoodB_L7J06	mushroom, carrot, capsicum, rice	1142.63	41	Beverage
FoodB_SRCQI	fish, noodles, corn, beef	785.42	33	Beverage
FoodB_6B9CO	rice, mushroom, paneer, chicken	1125	27	Non-Veg
FoodB_YFVYW	chicken, fish, carrot, rice	1194.93	26	Beverage
FoodB_YZWUY	potato, corn, carrot, fish	934.23	10	Veg
FoodB_VUXAI	oregano, butter, yogurt, milk	342.91	45	Beverage
FoodB_N4JBW	rice, paneer, cream, basil	114.5	8	Starter
FoodB_JU88J	chicken, corn, paneer, cream	173.88	35	Non-Veg
FoodB_6L0R3	yogurt, flour, basil, oregano	570.42	22	Combo
FoodB_RFBVR	egg, tomato, capsicum, mushroom	992.29	20	Non-Veg
FoodB_KA0EU	cheese, rice, broccoli, yogurt	1143.25	12	Non-Veg
FoodB_8IVGG	yogurt, spinach, fish, paneer	663.51	33	Starter
FoodB_RMUVQ	potato, butter, flour, onion	456.27	27	Veg
FoodB_P9AJY	broccoli, lentils, tomato, carrot	783.84	15	Combo
FoodB_1TD3M	basil, yogurt, potato, garlic	986.99	17	Dessert
FoodB_LTM8X	cream, onion, cheese, broccoli	783.49	21	Main Course
FoodB_FEIVW	butter, pepper, paneer, cheese	1106.22	11	Starter
FoodB_M13GK	cream, chicken, beef, cheese	1174.53	18	Beverage
FoodB_4KBYT	capsicum, spinach, broccoli, fish	940.11	21	Veg
FoodB_QMD2O	potato, flour, tomato, mushroom	251.84	31	Dessert
FoodB_PYUYM	tomato, broccoli, garlic, capsicum	947.6	13	Non-Veg
FoodB_YVRBU	milk, onion, pepper, tomato	624.24	33	Beverage
FoodB_1IDTD	broccoli, cream, corn, oregano	517.95	30	Main Course
FoodB_0N45V	tomato, noodles, capsicum, mushroom	716.84	26	Starter
FoodB_KO4PW	corn, cream, tomato, lentils	628.4	32	Beverage
FoodB_48SPQ	basil, broccoli, butter, noodles	975.58	36	Non-Veg
FoodB_TMMAG	cheese, beef, mushroom, fish	995.13	19	Main Course
FoodB_JXWXZ	potato, garlic, cream, carrot	1019.48	35	Combo
FoodB_E3WSB	spinach, pepper, mushroom, garlic	940.75	16	Dessert
FoodB_8PWIL	spinach, onion, garlic, potato	1104.84	40	Main Course
FoodB_UU34S	spinach, cream, fish, tomato	258.87	38	Veg
FoodB_7O5K1	carrot, butter, cream, oregano	872.41	33	Main Course
FoodB_O4GTF	milk, noodles, flour, beef	1187.06	20	Starter
FoodB_A2MSM	yogurt, corn, cheese, garlic	1049.21	25	Non-Veg
FoodB_IGKDY	tomato, oregano, potato, butter	1048.79	17	Dessert
FoodB_1HRFA	tomato, mushroom, lentils, noodles	304.75	10	Dessert
FoodB_4ZZP4	egg, oregano, spinach, chicken	314.07	17	Combo
FoodB_0A2RZ	spinach, flour, tomato, fish	338.69	30	Dessert
FoodB_2H8Z8	yogurt, fish, mushroom, rice	525.94	21	Beverage
FoodB_WZIP6	chicken, butter, cheese, lentils	1058.94	19	Veg
FoodB_US1WE	rice, noodles, yogurt, broccoli	1075.01	29	Beverage
FoodB_EETBT	cheese, yogurt, onion, fish	371.23	35	Non-Veg
FoodB_9SLJ3	capsicum, egg, cream, tomato	735.13	37	Veg
FoodB_8382C	butter, broccoli, milk, egg	668.58	16	Combo
FoodB_CLALT	tomato, noodles, lentils, butter	549.73	18	Beverage
FoodB_SXFK9	corn, tomato, milk, onion	919.53	14	Non-Veg
FoodB_DTI1J	flour, onion, milk, beef	435.85	40	Non-Veg
FoodB_I7SR2	capsicum, spinach, noodles, garlic	610.27	17	Non-Veg
FoodB_2J1DU	spinach, cheese, mushroom, carrot	744.74	20	Non-Veg
FoodB_FCT3F	flour, capsicum, spinach, carrot	829.9	32	Non-Veg
FoodB_L2VNZ	mushroom, capsicum, butter, basil	723.24	12	Combo
FoodB_U0ZC3	spinach, beef, yogurt, egg	759.93	5	Main Course
FoodB_0N9N8	noodles, capsicum, lentils, egg	314.91	10	Non-Veg
FoodB_FOE61	lentils, milk, carrot, oregano	1127.12	36	Veg
FoodB_4RTHN	pepper, egg, mushroom, cheese	545.78	19	Veg
FoodB_E3PY5	paneer, fish, corn, rice	969.48	22	Dessert
FoodB_WVYET	milk, capsicum, spinach, yogurt	253.4	32	Main Course
FoodB_1JYIJ	cheese, potato, flour, chicken	831.59	29	Combo
FoodB_I7GC3	cream, yogurt, paneer, carrot	710.45	14	Non-Veg
FoodB_BONOE	noodles, mushroom, milk, basil	813.72	41	Non-Veg
FoodB_TT315	fish, lentils, corn, broccoli	1176.75	12	Starter
FoodB_N1KWG	lentils, paneer, butter, pepper	839.74	10	Dessert
FoodB_BL360	beef, egg, rice, lentils	457.23	12	Dessert
FoodB_V3KGA	carrot, pepper, paneer, beef	512	23	Dessert
FoodB_FSONV	oregano, paneer, cream, spinach	260.22	28	Non-Veg
FoodB_JG00Q	egg, rice, broccoli, milk	754.96	22	Starter
FoodB_L8XZZ	pepper, beef, tomato, mushroom	1133.52	5	Veg
FoodB_LI2VV	cheese, chicken, butter, basil	776.59	7	Dessert
FoodB_NA277	chicken, capsicum, onion, cream	618.62	45	Dessert
FoodB_QRJ10	egg, corn, milk, broccoli	426.84	41	Non-Veg
FoodB_I7JVM	lentils, tomato, beef, milk	516.11	15	Main Course
FoodB_0W65V	oregano, tomato, potato, broccoli	208.41	6	Starter
FoodB_R1LGK	rice, paneer, pepper, spinach	552.98	20	Starter
FoodB_SI4KR	tomato, chicken, broccoli, milk	644.04	35	Dessert
FoodB_QWKNT	yogurt, paneer, pepper, milk	912.36	21	Main Course
FoodB_TWZ4F	carrot, spinach, flour, capsicum	1023.68	21	Combo
FoodB_FN2ZT	tomato, beef, butter, yogurt	714.12	12	Beverage
FoodB_5G9NJ	flour, garlic, carrot, chicken	849.28	30	Veg
FoodB_EZ1IW	fish, garlic, flour, paneer	830.11	14	Main Course
FoodB_U7APC	egg, garlic, cheese, tomato	921.09	25	Starter
FoodB_RA47I	basil, potato, paneer, milk	289.54	10	Veg
FoodB_NUK6S	beef, rice, chicken, fish	922.53	34	Non-Veg
FoodB_TA6PA	basil, carrot, oregano, mushroom	1045.71	10	Beverage
FoodB_LYSJI	rice, cheese, onion, basil	742.61	28	Veg
FoodB_QX9O6	egg, noodles, broccoli, fish	675.29	30	Main Course
FoodB_FJBO2	egg, paneer, pepper, tomato	536.81	15	Main Course
FoodB_76LCO	noodles, egg, beef, mushroom	1196.79	5	Veg
FoodB_6BDQL	milk, spinach, paneer, fish	1047.98	19	Main Course
FoodB_H9T1R	cheese, paneer, mushroom, carrot	321.48	39	Non-Veg
FoodB_V0EEO	butter, mushroom, cheese, tomato	598.01	39	Veg
FoodB_TT4AD	egg, garlic, carrot, beef	172.31	30	Starter
FoodB_F5L7N	corn, milk, pepper, capsicum	822.71	32	Non-Veg
FoodB_FRFJ0	flour, yogurt, pepper, milk	228.91	33	Non-Veg
FoodB_1XQ5L	butter, chicken, pepper, milk	644.23	31	Main Course
FoodB_6VQJ8	onion, tomato, carrot, cheese	384.64	38	Dessert
FoodB_GE97R	fish, cheese, carrot, potato	959.59	27	Main Course
FoodB_8TKXS	lentils, basil, flour, potato	953.57	42	Main Course
FoodB_8XFV3	mushroom, fish, spinach, milk	671.53	31	Combo
FoodB_I04IF	tomato, oregano, noodles, flour	569.02	19	Beverage
FoodB_M4RMN	beef, yogurt, milk, fish	636.2	25	Non-Veg
FoodB_6G0JP	garlic, fish, yogurt, lentils	423.98	26	Veg
FoodB_671EH	fish, pepper, chicken, milk	105.39	17	Veg
FoodB_1F394	paneer, rice, corn, flour	883.31	39	Beverage
FoodB_0S3O7	onion, potato, oregano, broccoli	925.94	21	Starter
FoodB_BUTPK	rice, yogurt, noodles, cream	505.85	35	Non-Veg
FoodB_WFNVN	milk, noodles, yogurt, broccoli	904.91	19	Beverage
FoodB_TBTAE	pepper, flour, beef, capsicum	668.59	7	Main Course
FoodB_4QIWU	spinach, chicken, butter, lentils	821.14	32	Beverage
FoodB_9PKVI	egg, mushroom, noodles, yogurt	507.22	8	Non-Veg
FoodB_EWESY	cheese, noodles, broccoli, yogurt	1067.5	27	Beverage
FoodB_5E6G5	cream, garlic, butter, rice	210.97	18	Combo
FoodB_SMV0I	milk, tomato, basil, butter	649.97	39	Starter
FoodB_UCVB2	rice, yogurt, flour, potato	269.14	17	Main Course
FoodB_PZXSQ	milk, yogurt, pepper, cheese	962.75	41	Veg
FoodB_7SCAL	mushroom, pepper, basil, onion	675.66	40	Dessert
FoodB_RDUEQ	rice, spinach, pepper, carrot	823.04	38	Combo
FoodB_KO3DH	egg, milk, garlic, basil	706.4	8	Main Course
FoodB_7Z5ZO	corn, beef, tomato, milk	406.71	23	Beverage
FoodB_NQ4W5	carrot, yogurt, basil, potato	495.68	35	Main Course
FoodB_XV7WV	chicken, rice, onion, carrot	850.85	40	Non-Veg
FoodB_4QZBV	beef, mushroom, cheese, milk	443	40	Veg
FoodB_3J9LR	milk, oregano, butter, fish	208.25	21	Combo
FoodB_4H58E	garlic, cheese, oregano, yogurt	211.36	34	Dessert
FoodB_SYBRO	noodles, cheese, butter, chicken	551.97	31	Beverage
FoodB_PL7BH	fish, potato, garlic, onion	1079.8	6	Starter
FoodB_DQDHH	butter, chicken, cream, pepper	149.45	31	Dessert
FoodB_0ZT2B	yogurt, flour, potato, milk	878.43	22	Veg
FoodB_0XH2W	tomato, basil, cream, yogurt	1010.61	9	Non-Veg
FoodB_CZB11	potato, spinach, cheese, mushroom	879.76	24	Dessert
FoodB_YZBUJ	noodles, basil, mushroom, cream	299.91	44	Starter
FoodB_GTTCK	spinach, corn, capsicum, yogurt	1189.25	43	Main Course
FoodB_15FQ3	butter, egg, broccoli, mushroom	1183.62	43	Main Course
FoodB_W9SON	lentils, spinach, carrot, cream	107.84	19	Veg
FoodB_QTNZC	cheese, basil, garlic, paneer	350.3	24	Beverage
FoodB_4JMBP	mushroom, basil, milk, beef	377.18	36	Non-Veg
FoodB_PR5AI	basil, onion, flour, spinach	1098.01	9	Combo
FoodB_PPREP	capsicum, cream, noodles, yogurt	360.59	7	Dessert
FoodB_VFHJ3	oregano, cheese, beef, carrot	777.31	15	Veg
FoodB_VH41R	spinach, tomato, milk, onion	984.15	39	Dessert
FoodB_RRWXF	fish, potato, onion, chicken	1106.37	27	Non-Veg
FoodB_3977L	flour, cheese, carrot, capsicum	1009.7	34	Veg
FoodB_4A5EZ	beef, carrot, egg, potato	401.03	30	Veg
FoodB_4SY1U	lentils, milk, garlic, corn	1180.24	19	Combo
FoodB_HZZ85	spinach, basil, chicken, milk	360.7	42	Combo
FoodB_X3X72	butter, broccoli, paneer, cream	1073.23	6	Dessert
FoodB_EFE2W	butter, tomato, rice, milk	225.05	45	Non-Veg
FoodB_2C64V	potato, flour, butter, basil	649.12	38	Veg
FoodB_TL1CB	rice, corn, paneer, butter	1085.47	11	Dessert
FoodB_E60GY	onion, corn, noodles, flour	719.27	34	Veg
FoodB_EZRMZ	rice, yogurt, chicken, beef	709.8	31	Starter
FoodB_RU2P1	beef, potato, rice, onion	886.99	18	Beverage
FoodB_YRV1T	spinach, flour, fish, broccoli	629.31	5	Non-Veg
FoodB_EU0B7	beef, paneer, chicken, noodles	839.82	33	Beverage
FoodB_NHQRX	pepper, egg, broccoli, yogurt	658.58	32	Beverage
FoodB_LLOB7	capsicum, milk, cream, rice	1129.5	13	Beverage
FoodB_CTXBN	egg, carrot, chicken, yogurt	811.48	24	Main Course
FoodB_XABN7	carrot, egg, basil, paneer	347.74	9	Non-Veg
FoodB_9Y65Q	flour, rice, garlic, oregano	739.09	21	Beverage
FoodB_HG3RG	paneer, capsicum, noodles, garlic	1056.74	39	Starter
FoodB_RGWZA	oregano, milk, yogurt, carrot	250.99	8	Non-Veg
FoodB_TGSEE	mushroom, potato, spinach, corn	243.08	25	Combo
FoodB_R618O	spinach, corn, cheese, milk	523.73	34	Dessert
FoodB_C16J8	noodles, butter, basil, cream	874.71	36	Beverage
FoodB_PBXDU	cream, potato, corn, cheese	726.9	32	Starter
FoodB_AM2EM	pepper, cream, cheese, corn	621.51	44	Beverage
FoodB_A1PVE	cheese, paneer, chicken, broccoli	898.56	33	Combo
FoodB_QA8AH	chicken, potato, tomato, corn	1013.46	7	Starter
FoodB_RU368	broccoli, spinach, beef, carrot	532.61	23	Combo
FoodB_TWKC7	cream, broccoli, butter, yogurt	1067.16	34	Starter
FoodB_5RDGR	rice, yogurt, beef, capsicum	340.06	22	Veg
FoodB_B6LCW	carrot, cream, capsicum, fish	1146.87	41	Non-Veg
FoodB_V7H0H	beef, butter, oregano, noodles	987.08	20	Veg
FoodB_GV83K	capsicum, oregano, paneer, rice	844.37	37	Beverage
FoodB_IN31B	butter, garlic, rice, oregano	901.33	42	Non-Veg
FoodB_CC6TR	corn, broccoli, pepper, garlic	560.72	32	Non-Veg
FoodB_H4Q5E	rice, potato, spinach, fish	1104.67	13	Non-Veg
FoodB_O3E97	cream, onion, cheese, milk	857.03	41	Dessert
FoodB_32937	paneer, flour, milk, noodles	336.18	6	Dessert
FoodB_PIU2O	yogurt, fish, onion, oregano	900.94	37	Dessert
FoodB_4SMLF	mushroom, oregano, lentils, butter	755.58	29	Veg
FoodB_ITMK3	yogurt, tomato, onion, milk	954.53	21	Veg
FoodB_2CQNB	noodles, pepper, egg, butter	1108.32	23	Non-Veg
FoodB_MLE3U	cheese, onion, tomato, garlic	582.63	26	Dessert
FoodB_988VG	capsicum, beef, onion, tomato	820.17	33	Combo
FoodB_TTGX8	carrot, paneer, potato, onion	1017.09	28	Starter
FoodB_HKYBM	noodles, pepper, capsicum, yogurt	304.87	24	Dessert
FoodB_HU3TO	chicken, tomato, butter, cream	465.74	18	Non-Veg
FoodB_V1EPC	broccoli, rice, lentils, onion	405.82	10	Dessert
FoodB_M7FAT	basil, beef, pepper, cheese	1133.58	10	Beverage
FoodB_NDFF2	corn, spinach, cheese, capsicum	1197.7	39	Starter
FoodB_XRMZB	potato, rice, noodles, oregano	1098.96	20	Starter
FoodB_VT5UR	flour, tomato, fish, onion	855.58	29	Veg
FoodB_CCKJM	fish, garlic, mushroom, cheese	201.06	10	Main Course
FoodB_AYUJM	butter, broccoli, milk, rice	1012.05	25	Starter
FoodB_XZ9BR	tomato, spinach, potato, butter	755.03	26	Combo
FoodB_XMIWY	milk, cheese, chicken, butter	848.72	42	Veg
FoodB_HDD9J	egg, paneer, potato, onion	266.55	14	Beverage
FoodB_DUJ6X	chicken, spinach, milk, broccoli	286	16	Beverage
FoodB_PIZ23	pepper, fish, cream, mushroom	943.45	6	Main Course
FoodB_BGC5I	garlic, carrot, pepper, rice	578.16	36	Combo
FoodB_3YHQ1	milk, corn, egg, rice	1041.5	16	Main Course
FoodB_IFC23	onion, oregano, carrot, cheese	1077.02	14	Combo
FoodB_FEMZ0	lentils, butter, broccoli, cream	224.55	45	Combo
FoodB_JDUVL	beef, butter, fish, pepper	292.84	26	Non-Veg
FoodB_LHKCL	tomato, mushroom, beef, spinach	941.25	9	Main Course
FoodB_694Y9	potato, milk, flour, pepper	709.26	44	Starter
FoodB_V7R6V	onion, broccoli, milk, beef	653.09	16	Non-Veg
FoodB_KU2KJ	rice, garlic, cream, tomato	856.66	17	Main Course
FoodB_B6PTP	tomato, butter, carrot, egg	565.15	7	Non-Veg
FoodB_0W4WD	fish, oregano, butter, carrot	229.31	14	Combo
FoodB_JV7I3	basil, mushroom, milk, fish	185.35	26	Main Course
FoodB_K3KKH	chicken, butter, oregano, paneer	271.95	26	Non-Veg
FoodB_9VL8Q	cream, basil, oregano, capsicum	469.03	17	Starter
FoodB_HHRC6	chicken, noodles, fish, yogurt	1078.54	33	Starter
FoodB_UBVTW	noodles, pepper, mushroom, fish	273.82	44	Combo
FoodB_2UY55	flour, milk, onion, lentils	281.02	43	Non-Veg
FoodB_961TM	paneer, flour, egg, mushroom	632.14	6	Main Course
FoodB_DYHUR	garlic, capsicum, potato, egg	729.73	33	Beverage
FoodB_SN0JZ	yogurt, basil, carrot, egg	1028.18	23	Beverage
